Scan ID,Scan Timestamp,Location,Checkin Date,Checkout Date,Guest Count,Data Source,User Preference,My Price (EUR),Competitor Median (EUR),Competitor 10th Percentile (EUR),Pricing Status,Recommendation,Confidence Score,Confidence Reason
148,2026-06-29 13:34:57,Greencastle,2026-07-29,2026-07-31,4,live,occupancy,367.36,400.0,321.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €400.00 total stay (nightly equivalent: €200.00). If your listing were active, our recommended baseline rate would be €367.36 total (nightly equivalent: €183.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
147,2026-06-29 13:34:40,Greencastle,2026-07-29,2026-07-31,2,live,occupancy,285.36,360.0,261.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €360.00 total stay (nightly equivalent: €180.00). If your listing were active, our recommended baseline rate would be €285.36 total (nightly equivalent: €142.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
146,2026-06-29 13:34:22,Greencastle,2026-07-28,2026-07-30,6,live,occupancy,537.04,761.0,440.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €761.00 total stay (nightly equivalent: €380.50). If your listing were active, our recommended baseline rate would be €537.04 total (nightly equivalent: €268.52).",95,"Using fresh, live Booking.com scraper data. Found 17 comparable listings."
145,2026-06-29 13:34:07,Greencastle,2026-07-28,2026-07-30,4,live,occupancy,439.04,468.0,310.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €468.00 total stay (nightly equivalent: €234.00). If your listing were active, our recommended baseline rate would be €439.04 total (nightly equivalent: €219.52).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
144,2026-06-29 13:33:53,Greencastle,2026-07-28,2026-07-30,2,live,occupancy,341.04,367.0,261.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €367.00 total stay (nightly equivalent: €183.50). If your listing were active, our recommended baseline rate would be €341.04 total (nightly equivalent: €170.52).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
143,2026-06-29 13:33:40,Greencastle,2026-07-27,2026-07-29,6,live,occupancy,712.4,720.0,422.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €720.00 total stay (nightly equivalent: €360.00). If your listing were active, our recommended baseline rate would be €712.40 total (nightly equivalent: €356.20).",95,"Using fresh, live Booking.com scraper data. Found 17 comparable listings."
142,2026-06-29 13:33:28,Greencastle,2026-07-27,2026-07-29,4,live,occupancy,582.4,440.0,332.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €440.00 total stay (nightly equivalent: €220.00). If your listing were active, our recommended baseline rate would be €582.40 total (nightly equivalent: €291.20).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
141,2026-06-29 13:33:10,Greencastle,2026-07-27,2026-07-29,2,live,occupancy,452.4,367.0,261.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €367.00 total stay (nightly equivalent: €183.50). If your listing were active, our recommended baseline rate would be €452.40 total (nightly equivalent: €226.20).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
140,2026-06-29 13:32:54,Greencastle,2026-07-26,2026-07-28,6,live,occupancy,449.36,739.0,461.5,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €739.00 total stay (nightly equivalent: €369.50). If your listing were active, our recommended baseline rate would be €449.36 total (nightly equivalent: €224.68).",95,"Using fresh, live Booking.com scraper data. Found 16 comparable listings."
139,2026-06-29 13:32:40,Greencastle,2026-07-26,2026-07-28,4,live,occupancy,367.36,550.0,364.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €550.00 total stay (nightly equivalent: €275.00). If your listing were active, our recommended baseline rate would be €367.36 total (nightly equivalent: €183.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
138,2026-06-29 13:32:26,Greencastle,2026-07-26,2026-07-28,2,live,occupancy,285.36,440.0,271.20000000000005,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €440.00 total stay (nightly equivalent: €220.00). If your listing were active, our recommended baseline rate would be €285.36 total (nightly equivalent: €142.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
137,2026-06-29 13:31:12,Greencastle,2026-07-25,2026-07-27,6,live,occupancy,622.3,620.0,444.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €620.00 total stay (nightly equivalent: €310.00). If your listing were active, our recommended baseline rate would be €622.30 total (nightly equivalent: €311.15).",100,"Using fresh, live Booking.com scraper data. Found 13 comparable listings."
136,2026-06-29 13:30:56,Greencastle,2026-07-25,2026-07-27,4,live,occupancy,524.3,518.0,305.5,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €518.00 total stay (nightly equivalent: €259.00). If your listing were active, our recommended baseline rate would be €524.30 total (nightly equivalent: €262.15).",100,"Using fresh, live Booking.com scraper data. Found 22 comparable listings."
135,2026-06-29 13:30:40,Greencastle,2026-07-25,2026-07-27,2,live,occupancy,426.3,479.0,295.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €479.00 total stay (nightly equivalent: €239.50). If your listing were active, our recommended baseline rate would be €426.30 total (nightly equivalent: €213.15).",100,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
134,2026-06-29 13:30:27,Greencastle,2026-07-24,2026-07-26,6,live,occupancy,825.5,680.0,529.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €680.00 total stay (nightly equivalent: €340.00). If your listing were active, our recommended baseline rate would be €825.50 total (nightly equivalent: €412.75).",95,"Using fresh, live Booking.com scraper data. Found 11 comparable listings."
133,2026-06-29 13:30:11,Greencastle,2026-07-24,2026-07-26,4,live,occupancy,695.5,569.0,383.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €569.00 total stay (nightly equivalent: €284.50). If your listing were active, our recommended baseline rate would be €695.50 total (nightly equivalent: €347.75).",95,"Using fresh, live Booking.com scraper data. Found 19 comparable listings."
132,2026-06-29 13:29:57,Greencastle,2026-07-24,2026-07-26,2,live,occupancy,565.5,517.5,295.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €517.50 total stay (nightly equivalent: €258.75). If your listing were active, our recommended baseline rate would be €565.50 total (nightly equivalent: €282.75).",95,"Using fresh, live Booking.com scraper data. Found 20 comparable listings."
131,2026-06-29 13:29:42,Greencastle,2026-07-23,2026-07-25,6,live,occupancy,449.36,703.0,483.3,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €703.00 total stay (nightly equivalent: €351.50). If your listing were active, our recommended baseline rate would be €449.36 total (nightly equivalent: €224.68).",95,"Using fresh, live Booking.com scraper data. Found 12 comparable listings."
130,2026-06-29 13:29:25,Greencastle,2026-07-23,2026-07-25,4,live,occupancy,367.36,483.5,300.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €483.50 total stay (nightly equivalent: €241.75). If your listing were active, our recommended baseline rate would be €367.36 total (nightly equivalent: €183.68).",95,"Using fresh, live Booking.com scraper data. Found 22 comparable listings."
129,2026-06-29 13:29:11,Greencastle,2026-07-23,2026-07-25,2,live,occupancy,285.36,367.0,242.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €367.00 total stay (nightly equivalent: €183.50). If your listing were active, our recommended baseline rate would be €285.36 total (nightly equivalent: €142.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
128,2026-06-29 13:28:54,Greencastle,2026-07-22,2026-07-24,6,live,occupancy,537.04,652.0,565.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €652.00 total stay (nightly equivalent: €326.00). If your listing were active, our recommended baseline rate would be €537.04 total (nightly equivalent: €268.52).",95,"Using fresh, live Booking.com scraper data. Found 7 comparable listings."
127,2026-06-29 13:28:39,Greencastle,2026-07-22,2026-07-24,4,live,occupancy,439.04,467.0,297.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €467.00 total stay (nightly equivalent: €233.50). If your listing were active, our recommended baseline rate would be €439.04 total (nightly equivalent: €219.52).",95,"Using fresh, live Booking.com scraper data. Found 21 comparable listings."
126,2026-06-29 13:28:25,Greencastle,2026-07-22,2026-07-24,2,live,occupancy,341.04,315.0,219.4,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €315.00 total stay (nightly equivalent: €157.50). If your listing were active, our recommended baseline rate would be €341.04 total (nightly equivalent: €170.52).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
125,2026-06-29 13:28:10,Greencastle,2026-07-21,2026-07-23,6,live,occupancy,712.4,652.0,489.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €652.00 total stay (nightly equivalent: €326.00). If your listing were active, our recommended baseline rate would be €712.40 total (nightly equivalent: €356.20).",95,"Using fresh, live Booking.com scraper data. Found 13 comparable listings."
124,2026-06-29 13:27:54,Greencastle,2026-07-21,2026-07-23,4,live,occupancy,582.4,474.0,300.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €474.00 total stay (nightly equivalent: €237.00). If your listing were active, our recommended baseline rate would be €582.40 total (nightly equivalent: €291.20).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
123,2026-06-29 13:27:39,Greencastle,2026-07-21,2026-07-23,2,live,occupancy,452.4,367.0,224.20000000000002,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €367.00 total stay (nightly equivalent: €183.50). If your listing were active, our recommended baseline rate would be €452.40 total (nightly equivalent: €226.20).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
122,2026-06-29 13:27:25,Greencastle,2026-07-20,2026-07-22,6,live,occupancy,449.36,645.0,413.1,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €645.00 total stay (nightly equivalent: €322.50). If your listing were active, our recommended baseline rate would be €449.36 total (nightly equivalent: €224.68).",100,"Using fresh, live Booking.com scraper data. Found 18 comparable listings."
121,2026-06-29 13:27:09,Greencastle,2026-07-20,2026-07-22,4,live,occupancy,367.36,480.0,319.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €480.00 total stay (nightly equivalent: €240.00). If your listing were active, our recommended baseline rate would be €367.36 total (nightly equivalent: €183.68).",100,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
120,2026-06-29 13:26:56,Greencastle,2026-07-20,2026-07-22,2,live,occupancy,285.36,377.0,254.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €377.00 total stay (nightly equivalent: €188.50). If your listing were active, our recommended baseline rate would be €285.36 total (nightly equivalent: €142.68).",100,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
119,2026-06-29 13:26:42,Greencastle,2026-07-19,2026-07-21,6,live,occupancy,537.04,729.0,418.5,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €729.00 total stay (nightly equivalent: €364.50). If your listing were active, our recommended baseline rate would be €537.04 total (nightly equivalent: €268.52).",95,"Using fresh, live Booking.com scraper data. Found 16 comparable listings."
118,2026-06-29 13:26:28,Greencastle,2026-07-19,2026-07-21,4,live,occupancy,439.04,470.0,319.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €470.00 total stay (nightly equivalent: €235.00). If your listing were active, our recommended baseline rate would be €439.04 total (nightly equivalent: €219.52).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
117,2026-06-29 13:26:15,Greencastle,2026-07-19,2026-07-21,2,live,occupancy,341.04,356.0,254.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €356.00 total stay (nightly equivalent: €178.00). If your listing were active, our recommended baseline rate would be €341.04 total (nightly equivalent: €170.52).",100,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
116,2026-06-29 13:24:58,Greencastle,2026-07-18,2026-07-20,6,live,occupancy,500.0,780.0,585.6,Too Low,"Your total price for this 2-night stay is €500.00 (nightly equivalent: €250.00), which is underpriced compared to competitors. Recommend increasing your rate by €95.60 to match your custom bottom 10% threshold (€585.60 total / €292.80 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 9 comparable listings."
115,2026-06-29 13:24:44,Greencastle,2026-07-18,2026-07-20,4,live,occupancy,460.0,485.0,351.0,Healthy,Your total price for this 2-night stay is €460.00 (nightly equivalent: €230.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 20 comparable listings."
114,2026-06-29 13:24:27,Greencastle,2026-07-18,2026-07-20,2,live,occupancy,420.0,362.5,248.6,Too High,"Your total price for this 2-night stay is €420.00 (nightly equivalent: €210.00), which is overpriced compared to competitors. Recommend lowering your rate by €62.50 to align closer to your custom top 50% threshold (€362.50 total / €181.25 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
113,2026-06-29 13:24:13,Greencastle,2026-07-17,2026-07-19,6,live,occupancy,500.0,587.5,297.0,Healthy,Your total price for this 2-night stay is €500.00 (nightly equivalent: €250.00). This rate is healthy and competitive with local market rates.,100,"Using fresh, live Booking.com scraper data. Found 10 comparable listings."
112,2026-06-29 13:23:58,Greencastle,2026-07-17,2026-07-19,4,live,occupancy,460.0,530.0,333.0,Healthy,Your total price for this 2-night stay is €460.00 (nightly equivalent: €230.00). This rate is healthy and competitive with local market rates.,100,"Using fresh, live Booking.com scraper data. Found 17 comparable listings."
111,2026-06-29 13:23:45,Greencastle,2026-07-17,2026-07-19,2,live,occupancy,420.0,367.0,272.7,Too High,"Your total price for this 2-night stay is €420.00 (nightly equivalent: €210.00), which is overpriced compared to competitors. Recommend lowering your rate by €58.00 to align closer to your custom top 50% threshold (€367.00 total / €183.50 nightly) of the market.",100,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
110,2026-06-29 13:23:29,Greencastle,2026-07-16,2026-07-18,6,live,occupancy,450.0,518.0,297.0,Healthy,Your total price for this 2-night stay is €450.00 (nightly equivalent: €225.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 10 comparable listings."
109,2026-06-29 13:23:16,Greencastle,2026-07-16,2026-07-18,4,live,occupancy,410.0,398.0,297.0,Too High,"Your total price for this 2-night stay is €410.00 (nightly equivalent: €205.00), which is overpriced compared to competitors. Recommend lowering your rate by €17.00 to align closer to your custom top 50% threshold (€398.00 total / €199.00 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 21 comparable listings."
108,2026-06-29 13:22:59,Greencastle,2026-07-16,2026-07-18,2,live,occupancy,370.0,350.5,263.0,Too High,"Your total price for this 2-night stay is €370.00 (nightly equivalent: €185.00), which is overpriced compared to competitors. Recommend lowering your rate by €24.50 to align closer to your custom top 50% threshold (€350.50 total / €175.25 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
107,2026-06-29 13:22:45,Greencastle,2026-07-15,2026-07-17,6,live,occupancy,400.0,539.0,325.2,Healthy,Your total price for this 2-night stay is €400.00 (nightly equivalent: €200.00). This rate is healthy and competitive with local market rates.,100,"Using fresh, live Booking.com scraper data. Found 18 comparable listings."
106,2026-06-29 13:22:31,Greencastle,2026-07-15,2026-07-17,4,live,occupancy,360.0,373.0,294.9,Healthy,Your total price for this 2-night stay is €360.00 (nightly equivalent: €180.00). This rate is healthy and competitive with local market rates.,100,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
105,2026-06-29 13:22:13,Greencastle,2026-07-15,2026-07-17,2,live,occupancy,320.0,342.0,226.70000000000002,Healthy,Your total price for this 2-night stay is €320.00 (nightly equivalent: €160.00). This rate is healthy and competitive with local market rates.,100,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
104,2026-06-29 13:21:56,Greencastle,2026-07-14,2026-07-16,6,live,occupancy,400.0,570.0,332.4,Healthy,Your total price for this 2-night stay is €400.00 (nightly equivalent: €200.00). This rate is healthy and competitive with local market rates.,100,"Using fresh, live Booking.com scraper data. Found 20 comparable listings."
103,2026-06-29 13:21:40,Greencastle,2026-07-14,2026-07-16,4,live,occupancy,360.0,457.5,291.2,Healthy,Your total price for this 2-night stay is €360.00 (nightly equivalent: €180.00). This rate is healthy and competitive with local market rates.,100,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
102,2026-06-29 13:21:24,Greencastle,2026-07-14,2026-07-16,2,live,occupancy,320.0,356.0,274.1,Healthy,Your total price for this 2-night stay is €320.00 (nightly equivalent: €160.00). This rate is healthy and competitive with local market rates.,100,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
101,2026-06-29 13:21:10,Greencastle,2026-07-13,2026-07-15,6,live,occupancy,400.0,495.5,318.0,Healthy,Your total price for this 2-night stay is €400.00 (nightly equivalent: €200.00). This rate is healthy and competitive with local market rates.,100,"Using fresh, live Booking.com scraper data. Found 16 comparable listings."
100,2026-06-29 13:20:57,Greencastle,2026-07-13,2026-07-15,4,live,occupancy,360.0,393.5,291.2,Healthy,Your total price for this 2-night stay is €360.00 (nightly equivalent: €180.00). This rate is healthy and competitive with local market rates.,100,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
99,2026-06-29 13:20:41,Greencastle,2026-07-13,2026-07-15,2,live,occupancy,320.0,325.5,222.20000000000002,Healthy,Your total price for this 2-night stay is €320.00 (nightly equivalent: €160.00). This rate is healthy and competitive with local market rates.,100,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
98,2026-06-29 13:20:25,Greencastle,2026-07-12,2026-07-14,6,live,occupancy,712.4,556.0,351.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €556.00 total stay (nightly equivalent: €278.00). If your listing were active, our recommended baseline rate would be €712.40 total (nightly equivalent: €356.20).",100,"Using fresh, live Booking.com scraper data. Found 3 comparable listings."
97,2026-06-29 13:20:08,Greencastle,2026-07-12,2026-07-14,4,live,occupancy,582.4,550.0,344.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €550.00 total stay (nightly equivalent: €275.00). If your listing were active, our recommended baseline rate would be €582.40 total (nightly equivalent: €291.20).",100,"Using fresh, live Booking.com scraper data. Found 9 comparable listings."
96,2026-06-29 13:19:54,Greencastle,2026-07-12,2026-07-14,2,live,occupancy,452.4,362.5,280.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €362.50 total stay (nightly equivalent: €181.25). If your listing were active, our recommended baseline rate would be €452.40 total (nightly equivalent: €226.20).",100,"Using fresh, live Booking.com scraper data. Found 16 comparable listings."
95,2026-06-29 13:18:38,Greencastle,2026-07-11,2026-07-13,6,live,occupancy,520.7,300.0,300.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €300.00 total stay (nightly equivalent: €150.00). If your listing were active, our recommended baseline rate would be €520.70 total (nightly equivalent: €260.35).",90,"Using fresh, live Booking.com scraper data. Found 1 comparable listings."
94,2026-06-29 13:18:21,Greencastle,2026-07-11,2026-07-13,4,live,occupancy,438.7,470.0,322.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €470.00 total stay (nightly equivalent: €235.00). If your listing were active, our recommended baseline rate would be €438.70 total (nightly equivalent: €219.35).",100,"Using fresh, live Booking.com scraper data. Found 5 comparable listings."
93,2026-06-29 13:18:04,Greencastle,2026-07-11,2026-07-13,2,live,occupancy,356.7,340.0,291.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €340.00 total stay (nightly equivalent: €170.00). If your listing were active, our recommended baseline rate would be €356.70 total (nightly equivalent: €178.35).",100,"Using fresh, live Booking.com scraper data. Found 8 comparable listings."
92,2026-06-29 13:17:46,Greencastle,2026-07-10,2026-07-12,6,live,occupancy,622.3,820.0,404.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €820.00 total stay (nightly equivalent: €410.00). If your listing were active, our recommended baseline rate would be €622.30 total (nightly equivalent: €311.15).",100,"Using fresh, live Booking.com scraper data. Found 3 comparable listings."
91,2026-06-29 13:17:34,Greencastle,2026-07-10,2026-07-12,4,live,occupancy,524.3,472.0,338.5,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €472.00 total stay (nightly equivalent: €236.00). If your listing were active, our recommended baseline rate would be €524.30 total (nightly equivalent: €262.15).",100,"Using fresh, live Booking.com scraper data. Found 8 comparable listings."
90,2026-06-29 13:17:20,Greencastle,2026-07-10,2026-07-12,2,live,occupancy,426.3,374.0,280.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €374.00 total stay (nightly equivalent: €187.00). If your listing were active, our recommended baseline rate would be €426.30 total (nightly equivalent: €213.15).",100,"Using fresh, live Booking.com scraper data. Found 11 comparable listings."
89,2026-06-29 13:17:06,Greencastle,2026-07-09,2026-07-11,6,live,occupancy,712.4,686.0,337.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €686.00 total stay (nightly equivalent: €343.00). If your listing were active, our recommended baseline rate would be €712.40 total (nightly equivalent: €356.20).",100,"Using fresh, live Booking.com scraper data. Found 15 comparable listings."
88,2026-06-29 13:16:52,Greencastle,2026-07-09,2026-07-11,4,live,occupancy,582.4,363.0,295.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €363.00 total stay (nightly equivalent: €181.50). If your listing were active, our recommended baseline rate would be €582.40 total (nightly equivalent: €291.20).",100,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
87,2026-06-29 13:16:34,Greencastle,2026-07-09,2026-07-11,2,live,occupancy,452.4,345.0,261.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €345.00 total stay (nightly equivalent: €172.50). If your listing were active, our recommended baseline rate would be €452.40 total (nightly equivalent: €226.20).",100,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
86,2026-06-29 13:16:19,Greencastle,2026-07-08,2026-07-10,6,live,occupancy,449.36,645.0,338.7,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €645.00 total stay (nightly equivalent: €322.50). If your listing were active, our recommended baseline rate would be €449.36 total (nightly equivalent: €224.68).",100,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
85,2026-06-29 13:16:05,Greencastle,2026-07-08,2026-07-10,4,live,occupancy,367.36,378.0,283.4,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €378.00 total stay (nightly equivalent: €189.00). If your listing were active, our recommended baseline rate would be €367.36 total (nightly equivalent: €183.68).",100,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
